Random waveform, supplied seed
Total number of intervals = 87 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881)
Average QPS expected = 53076
Timestamp start: 1778267346099
Timestamp end: 1778268646397

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      361.4   442.7    74.4   126.0   141.8   263.8   329.6   373.1   411.7   468.3   566.0   840.5  2550.2  4669.7  8568.7  87073.5    87172
read      285.3   199.4    74.4   130.3   146.4   256.6   310.3   339.9   362.3   389.8   428.8   503.8   778.3  2985.4  6303.8 108169.2   108181
read      325.0   282.6    74.4   123.3   138.8   261.3   329.2   374.2   413.7   468.5   549.8   711.6  1413.7  3272.8  7405.4  80511.7    80515
read      323.4   253.3    74.4   120.3   139.7   293.2   364.3   400.7   426.8   457.2   495.9   557.7   966.5  3088.0  8007.5  37235.4    37149
read      263.3   164.7    74.4   136.2   158.1   247.9   284.6   305.1   319.5   339.1   364.4   405.2   589.1  1954.9  7816.5  13474.0    13444
read      313.2   662.6    74.4   122.1   136.6   254.8   321.6   367.2   403.0   449.9   511.1   622.0  1300.8  3544.6  8127.8  71923.7    72057
read      287.8   353.8    74.4   119.6   133.2   245.7   309.2   350.3   384.0   426.6   481.8   568.0   841.9  2705.9  7306.7  70026.3    70041
read      297.3   223.0    74.4   122.0   136.0   238.1   303.1   348.5   391.7   452.4   534.0   662.1  1030.7  2502.8  5682.3  90196.5    90162
read      334.9   220.8    74.4   124.1   141.0   291.6   377.0   427.6   464.3   507.4   566.0   660.8   975.9  2240.3  6193.2  52184.5    52082
read      305.9   220.7    80.4   132.2   154.3   288.1   342.5   371.0   391.2   414.5   445.0   495.6   683.9  2358.6  8375.3  24190.7    24258
read      290.8   293.2    74.4   117.0   129.8   237.7   300.3   339.2   370.8   411.1   464.8   550.1  1338.2  3670.6  7830.7  71966.1    72013
read      286.5   163.5    74.4   120.8   134.9   259.5   320.4   358.1   386.8   423.0   470.7   546.9   740.2  1690.4  3468.7  58050.4    58012
read      330.4   223.0    74.4   123.3   141.4   299.4   381.6   424.3   454.4   489.0   532.6   599.1   797.1  2880.9  7070.8  45337.3    45398
read      340.9   241.5    74.4   123.6   141.4   301.4   391.8   439.5   473.5   512.7   563.5   641.0   897.2  2903.0  7518.9  50161.5    50177
read      315.2   183.7    74.4   125.5   144.9   294.5   362.3   396.9   421.6   450.2   486.4   542.4   716.3  2358.8  4458.7  34519.3    34504
read      312.5   276.7    74.4   122.4   137.1   260.9   326.6   367.5   400.1   443.9   504.3   610.7  1404.6  3249.5  7590.1  65991.1    66010
read      310.0   220.9    74.4   123.9   138.9   259.7   327.7   373.1   412.0   464.9   538.3   660.5  1032.7  2295.2  5016.0  74023.2    73937
read      281.9   152.5    74.4   121.9   136.2   260.9   319.7   354.6   380.6   412.9   456.4   522.2   670.5  1244.7  3990.5  54920.4    55020
read      323.1   236.8    74.4   122.5   138.5   279.7   357.0   403.5   439.2   482.2   538.2   630.8   955.6  3044.9  6980.3  53265.7    53235
read      272.4   198.1    74.4   127.1   141.8   244.1   297.4   325.9   346.4   371.4   403.9   465.6   739.0  3150.8  6277.2  97786.5    97743
read      235.6    92.0    86.8   153.1   166.3   225.7   250.3   265.1   275.0   289.0   306.8   337.4   430.5  1190.6  3227.2   5430.5     5419
read      274.4   158.4    80.4   143.1   164.7   263.4   300.9   321.7   337.7   355.9   378.2   415.9   525.6  1712.8  7377.2  14755.9    14764
read      246.9   106.0    86.8   152.9   168.6   236.0   264.5   280.1   291.7   306.1   324.9   358.1   458.6  1246.8  4135.3   7478.2     7451
read      333.3   220.8    74.4   122.9   141.2   299.9   385.6   430.3   462.3   499.1   544.8   618.8   824.2  2605.6  7462.0  48262.3    48208
read      279.5   233.9    80.4   140.0   161.8   259.5   296.1   317.0   332.6   350.1   372.4   411.4   694.3  3592.3  7883.7  16248.6    16149
read      306.0   364.3    74.4   124.0   138.9   249.2   307.7   339.5   364.1   395.5   445.7   561.6  1656.8  4844.0 10001.6  78836.7    78989
read      281.0   415.0    80.4   135.1   157.2   267.8   311.7   335.6   352.1   370.9   395.8   434.7   582.0  1911.0  6881.9  18914.6    18886
read      449.9  1001.6    74.4   128.4   144.8   262.4   317.6   351.3   379.7   426.8   636.0  1950.8  3480.4  7389.5  8471.1  75856.3    75954
