Random waveform, supplied seed
Total number of intervals = 120 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453)
Average QPS expected = 55318
Timestamp start: 1777311322665
Timestamp end: 1777313122976

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      316.1   442.8    74.4   130.4   144.6   245.5   302.2   331.8   353.0   378.8   415.3   493.2  2683.0  6147.8  8038.2  83221.4    83230
read      240.9   154.5    93.8   159.7   172.1   227.5   251.3   265.6   275.1   289.6   308.3   340.3   461.6  1545.4  7116.4   5504.3     5484
read      287.3   180.2    80.4   130.0   144.1   261.6   320.5   354.9   380.7   411.5   451.6   513.7   691.0  2073.8  6429.8  55453.1    55611
read      295.4   145.9    86.8   143.0   163.2   280.5   328.0   353.6   371.3   393.1   421.1   467.8   728.3  1814.7  3225.8  20773.2    20774
read      334.5   414.9    80.4   135.0   150.7   256.3   312.7   343.9   368.1   398.6   446.8   589.7  2588.8  4787.6  7980.8  96694.5    96726
read      294.3   189.3    80.4   136.9   154.0   273.9   321.3   349.2   370.7   396.7   430.2   484.6   692.6  2719.6  6695.8  32486.5    32442
read      327.4   384.8    80.4   126.7   140.5   250.9   313.5   351.4   382.3   422.5   482.0   625.3  2291.8  4523.2  8011.5  72953.1    73039
read      284.0   231.7    80.4   125.3   138.6   244.5   307.6   344.0   372.8   408.2   455.1   527.7   780.0  3278.0  7409.9  74058.1    74055
read      328.8   236.6    74.4   128.8   145.8   291.7   371.7   415.0   444.9   479.6   523.8   592.0   950.8  3074.9  7287.5  51217.8    51197
read      282.9   178.9    80.4   126.9   140.4   255.8   314.9   349.4   375.4   406.4   447.3   509.3   713.2  2126.4  5802.6  59432.8    59442
read      318.1   268.0    74.4   131.0   148.9   288.8   352.3   385.5   408.1   434.2   467.9   523.2   969.7  3735.8  8023.1  35602.4    35654
read      343.6   416.9    74.4   129.4   144.5   259.6   324.0   365.3   399.5   447.9   521.3   679.8  2522.8  5085.9  8022.3  78785.8    78747
read      326.1   267.9    74.4   129.3   146.7   290.6   361.4   398.4   424.5   455.0   494.1   555.7  1131.7  3693.1  7814.4  42219.0    42212
read      337.6   238.2    74.4   129.3   146.9   299.3   385.0   429.2   460.3   495.5   538.7   608.3   999.4  3135.5  5844.9  52462.5    52488
read      321.1   230.2    80.4   131.2   149.6   293.7   360.3   394.5   418.4   445.6   480.3   538.2  1029.0  2985.1  7660.8  36953.1    36950
read      280.1   146.5    86.8   142.7   163.2   266.3   306.3   327.8   343.3   362.7   387.9   431.4   677.4  1775.4  4744.2  16788.3    16762
read      332.6   427.1    80.4   127.8   141.8   253.2   316.4   355.3   386.4   426.7   484.9   598.9  2596.7  5123.7  8116.3  79431.8    79473
read      278.6   188.5    80.4   125.7   139.2   251.6   310.7   343.9   369.4   399.4   437.0   496.7   657.6  2652.8  6231.3  61316.1    61431
read      305.2   270.1    80.4   128.6   142.5   247.8   314.8   359.5   397.3   447.3   514.5   626.9  1050.5  3549.5  8129.4  87267.5    87172
read      279.0   220.9    74.4   133.7   148.7   243.5   296.4   326.0   347.1   373.2   408.0   471.3   910.9  3241.7  7394.8 108092.1   108181
read      296.2   205.0    74.4   132.4   147.7   257.2   317.8   353.1   380.5   416.5   468.8   568.5   919.0  2528.3  6078.3  80529.2    80515
read      420.1  8186.6    80.4   129.5   147.8   290.1   356.1   391.5   416.1   444.7   482.9   549.5  1503.2  4091.2 719303.1  37111.7    37149
read      266.2   140.6    80.4   148.2   167.7   252.8   287.1   306.5   320.0   337.9   361.4   400.5   568.8  1494.6  7020.1  13446.9    13444
read      377.5   527.9    80.4   130.8   146.1   266.7   332.7   373.6   407.8   454.1   525.4   744.7  2977.4  6103.2  8091.7  72037.5    72057
read      296.5   240.9    80.4   128.9   142.7   254.8   318.9   358.4   389.3   427.7   478.1   559.4   871.7  3264.2  8001.4  69845.9    70041
read      278.5   206.5    80.4   131.9   146.0   240.6   297.0   328.5   351.4   379.3   418.7   498.6   916.4  2783.7  6834.5  90183.9    90162
read      280.8   144.9    80.4   131.3   145.3   259.0   316.6   349.0   373.0   401.6   438.3   497.6   646.9  1507.3  3502.3  52060.5    52082
read      310.8   176.0    74.4   143.4   163.9   292.3   345.2   373.5   394.0   417.7   448.4   500.6   821.6  2203.7  4797.9  24238.5    24258
read      346.3   434.9    80.4   131.5   146.0   261.1   327.3   368.8   401.6   445.3   507.1   634.2  2649.1  5182.1  8068.0  71983.0    72013
read      285.2   162.4    74.4   130.7   144.5   258.9   319.4   354.5   380.4   411.3   451.8   512.4   677.1  1938.1  3921.4  57986.0    58012
read      335.4   185.9    80.4   135.9   154.6   307.4   386.8   428.8   458.9   493.6   536.8   605.4   806.5  2014.6  4201.1  45341.8    45398
read      331.8   218.4    80.4   134.3   151.4   294.2   372.1   416.4   448.8   487.8   537.8   619.7   906.5  2642.4  6998.3  50157.1    50177
read      339.7   262.5    80.4   140.4   160.6   308.4   376.8   412.8   437.6   467.4   505.5   568.7  1027.2  3627.5  7750.4  34563.2    34504
read      310.3   259.7    80.4   130.6   145.2   259.1   323.5   363.1   393.5   431.4   485.4   593.9  1281.0  3269.3  7312.3  66031.4    66010
read      301.3   257.2    74.4   129.4   143.6   255.6   320.6   361.5   393.5   433.2   486.7   572.8   919.3  3455.1  8110.9  73897.1    73937
read      286.4   169.0    80.4   129.9   144.3   260.9   320.4   354.4   379.0   408.5   447.2   507.1   709.3  2119.9  4032.1  54949.5    55020
read      290.2   175.6    80.4   131.1   145.7   264.0   323.8   357.5   381.8   410.4   448.3   508.0   764.1  2176.9  3916.7  53208.9    53235
read      279.2   222.0    80.4   133.6   148.2   242.0   296.6   327.5   349.8   376.4   413.0   480.5   908.1  3262.1  7212.2  97718.1    97743
read      251.0   124.3   101.3   162.6   175.8   236.7   264.3   279.8   292.0   307.5   328.4   365.7   485.8  1345.4  6610.5   5421.9     5419
read      287.1   153.4    86.8   150.6   171.8   273.1   313.4   335.5   351.3   370.4   396.4   440.0   649.2  1731.6  5895.8  14769.0    14764
read      260.0   128.8    86.8   161.4   176.4   246.4   276.2   293.7   307.1   321.8   344.3   382.6   532.4  1324.4  7188.5   7497.2     7451
read      286.2   177.1    80.4   134.8   150.0   265.1   314.9   340.7   360.3   384.4   419.3   486.0   791.9  2489.4  4164.8  48185.3    48208
read      266.8   134.8    86.8   149.5   168.7   252.9   286.0   305.4   319.5   338.4   363.5   403.6   527.5  1985.4  3226.3  16147.0    16149
read      256.8   110.2    80.4   130.6   144.2   238.3   293.8   321.7   341.2   363.7   391.4   433.0   537.0   766.3  2228.1  78928.2    78989
read      286.9   194.4    86.8   147.3   167.2   267.7   307.3   329.6   345.8   366.8   393.8   437.6   739.7  2319.1  7719.0  18948.7    18886
read      358.9   522.4    74.4   132.9   148.0   258.0   316.4   347.3   370.7   399.7   445.5   623.8  2977.7  5892.7  8082.2  75903.5    75954
read      329.3   233.8    80.4   133.0   150.7   296.4   370.3   410.2   438.1   471.2   512.7   579.8   946.9  2969.0  7529.0  44293.9    44409
read      282.6   180.7    80.4   149.1   169.6   269.4   307.3   327.9   342.9   361.7   385.9   426.4   589.7  1901.7  8030.8  16515.0    16431
read      258.8   110.0    74.4   131.6   145.6   238.7   293.9   323.0   343.3   366.9   396.3   440.2   546.3   789.7  2033.7  85675.9    85707
read      260.2   101.0    80.4   131.2   145.1   250.2   302.3   326.9   343.7   363.6   388.1   425.5   508.9   730.5  1991.4  58276.7    58253
read      264.5   112.6    74.4   135.6   150.5   244.1   296.2   325.4   346.0   370.5   401.0   450.9   581.0   901.0  2504.4 103879.8   103867
read      262.8   126.5    80.4   147.6   166.3   258.0   287.7   304.2   316.1   331.6   351.8   386.5   465.7   757.4  6802.0  21603.5    21604
read      257.6   107.9    68.9   131.7   146.0   237.9   292.1   320.6   340.8   364.0   392.6   435.2   541.3   808.7  2178.6  90395.5    90401
read      256.6   106.8    80.4   131.3   145.3   238.2   292.6   320.7   340.5   362.8   390.1   430.8   527.1   744.3  2482.4  84596.9    84467
read      256.8   105.7    74.4   133.0   147.5   237.7   289.5   317.6   337.7   360.8   389.6   432.5   537.8   803.4  1957.8  99745.6    99700
read      265.8   114.8    80.4   141.0   157.1   264.0   298.7   316.8   330.1   344.9   366.4   398.9   477.0   791.8  4891.6  32083.6    32052
read      259.5    86.0    80.4   152.3   172.0   255.0   282.5   297.4   310.2   324.0   343.9   376.4   455.1   673.6  3064.9  18127.7    18173
read      256.3   101.5    80.4   129.5   143.1   242.0   297.1   323.6   341.6   362.4   387.9   426.4   508.6   684.1  2093.8  67801.1    67789
read      263.4   109.0    80.4   132.4   146.8   256.5   305.2   328.2   343.8   363.1   387.3   425.1   512.1   775.4  2436.3  51845.9    51929
read      256.3   107.6    74.4   130.2   144.0   237.5   292.6   321.1   341.1   363.9   391.8   433.0   531.3   770.3  2176.9  83856.2    83850
read      260.3    95.1    80.4   151.3   171.0   255.2   283.3   298.9   311.5   325.9   345.8   380.0   461.5   641.5  3385.2  18572.3    18614
read      263.9    89.1    80.4   142.7   159.4   263.0   296.4   314.3   327.0   342.0   362.9   395.5   468.0   624.0  2842.9  29282.9    29315
read      266.2   112.8    80.4   137.4   152.3   246.9   297.8   326.4   346.5   370.7   401.0   450.9   579.9   916.9  2431.6 108323.1   108090
read      265.4    94.1    80.4   144.4   161.9   264.0   296.1   313.8   326.3   341.6   362.6   395.3   469.9   659.4  2685.0  27075.7    27024
read      263.7   101.5    80.4   133.5   148.3   258.3   305.9   328.7   344.1   363.0   386.3   422.4   501.4   668.6  2086.8  49803.1    49907
read      244.7    98.3    86.8   161.8   177.7   235.4   259.2   272.7   283.8   296.2   315.7   346.2   423.5  1128.6  4425.5   9173.5     9150
read      265.2    99.8    80.4   138.8   154.4   263.8   300.7   319.4   333.7   349.3   371.0   404.1   486.0   701.0  2787.4  34323.0    34328
read      262.0   104.2    80.4   132.6   147.2   256.1   303.9   326.7   342.4   361.2   384.3   420.4   499.3   639.4  2886.6  51863.5    51881
read      257.0    83.8    86.8   156.9   177.1   250.8   276.7   292.3   303.8   317.5   337.8   370.2   448.2   811.3  2971.8  14503.1    14569
read      254.7   104.2    80.4   129.7   143.3   236.6   291.9   320.0   339.7   361.8   388.9   429.2   520.0   716.6  2161.0  81579.1    81517
read      259.3   112.5    74.4   130.3   144.1   240.0   296.2   325.0   344.6   367.5   395.9   438.6   545.7   891.6  2724.8  78823.2    78694
read      267.0   148.8    80.4   133.2   148.0   244.4   299.0   329.0   350.1   374.6   406.3   459.8   607.4  1090.1  3737.5  93519.5    93409
read      275.9   118.9    80.4   138.5   154.0   269.1   311.5   333.7   349.3   369.4   395.8   438.6   578.9  1234.4  3028.5  39172.7    39093
read      268.0    92.6    86.8   153.2   173.6   260.9   291.1   308.7   320.9   338.8   362.1   399.7   502.1   929.5  2904.7  18785.5    18729
read      261.7   112.9    80.4   131.1   145.2   244.9   301.1   328.9   347.4   369.4   396.6   436.9   541.9   891.7  2883.4  70880.6    70818
read      265.2    94.1    80.4   149.6   168.2   261.1   291.3   308.4   320.1   336.5   357.6   392.4   472.9   784.7  2995.0  21944.7    21942
read      259.7   114.6    80.4   132.3   146.7   239.8   293.4   322.3   342.6   366.1   395.3   439.2   549.6   909.5  2542.8  91812.2    91810
read      263.8    94.0    80.4   136.6   151.5   262.0   302.4   322.1   336.9   353.7   374.5   410.6   489.7   645.4  1852.9  39576.9    39588
read      266.2   108.4    80.4   136.3   151.3   263.1   304.9   325.6   340.5   358.4   380.8   416.9   500.6   756.4  3207.0  40983.1    40957
read      261.7   119.7    74.4   130.3   144.2   248.4   302.8   328.8   346.3   367.4   393.9   433.9   536.6   822.0  2104.3  62572.3    62645
read      259.7   146.7    86.8   155.2   175.7   251.5   277.8   293.3   305.4   319.3   340.4   373.4   458.3   995.6  8117.8  15545.7    15539
read      262.1   113.7    80.4   136.5   151.3   243.5   293.9   321.4   341.6   365.1   394.6   439.0   549.8   836.2  2994.2 107812.5   107672
read      264.9    98.8    80.4   140.1   155.8   263.8   299.0   317.4   331.3   346.5   368.6   401.6   484.9   691.8  2896.2  33021.4    32954
read      259.4   102.6    80.4   130.5   144.5   249.4   301.6   326.1   342.7   362.4   386.7   424.4   507.0   692.8  2090.3  58905.2    58866
read      262.7    97.6    86.8   146.1   164.3   260.3   290.7   307.2   318.5   334.0   353.5   387.1   462.8   690.9  3068.5  23679.6    23739
read      260.0   106.8    74.4   131.2   145.2   252.9   302.3   325.5   341.3   360.0   383.0   418.7   497.3   685.8  3306.7  54733.5    54701
read      258.1   102.9    80.4   130.4   144.1   247.5   300.3   325.1   341.8   361.6   386.0   423.3   502.6   670.1  2113.8  60573.6    60706
read      255.4   111.3    80.4   129.4   143.0   239.8   294.7   321.3   339.7   360.6   386.2   424.6   505.9   690.4  3022.0  72405.2    72350
read      260.2   110.5    80.4   131.1   145.2   250.1   301.8   326.3   342.8   362.4   386.8   424.4   507.0   714.5  2554.2  58531.0    58661
read      264.1    94.5    80.4   139.1   154.5   263.3   299.9   318.4   332.2   346.8   368.5   401.2   478.0   721.4  2787.3  34877.1    34912
read      260.6   113.8    80.4   134.2   149.0   240.8   292.8   321.1   341.6   365.4   395.1   441.2   558.5   858.2  2649.4 103135.8   103268
read      264.9    96.1    80.4   138.3   153.1   263.9   303.5   322.7   336.9   353.0   373.3   407.0   487.9   662.2  2602.1  38738.6    38703
read      255.0   109.2    80.4   130.1   143.8   236.3   291.4   319.6   339.2   361.4   388.7   429.5   522.0   725.4  2666.1  83315.5    83358
read      258.6   100.3    74.4   130.8   144.8   249.7   300.4   324.3   340.9   360.1   383.8   420.7   502.4   649.4  2468.0  57506.9    57408
read      257.5   109.7    80.4   131.6   145.9   238.8   292.5   320.8   340.7   363.5   391.6   433.1   532.2   792.6  2912.2  86968.4    86837
read      263.6    97.7    80.4   140.1   155.6   263.0   298.2   316.2   329.4   344.2   365.4   397.6   471.3   694.1  3230.0  33471.7    33517
read      256.8   100.8    74.4   130.5   144.1   243.1   297.9   324.2   342.0   362.5   387.6   425.3   504.4   657.8  1943.0  66182.7    66204
read      254.9   104.6    80.4   129.8   143.3   238.5   294.3   321.5   340.2   361.3   387.1   425.5   507.4   674.2  1946.0  73768.0    73758
read      256.4   104.4    80.4   133.4   147.8   237.4   289.3   317.4   337.5   360.6   389.3   431.6   529.3   771.5  2102.5  99815.4    99742
read      262.8   109.2    74.4   137.4   152.0   244.3   294.4   321.9   342.2   365.9   395.5   440.7   551.8   843.3  3077.8 109366.1   109462
read      259.1   131.7    80.4   132.7   147.0   238.8   292.2   320.8   341.1   364.5   393.6   436.4   545.9   846.6  3063.4  94688.7    94453

Total QPS = 55317.9 (99572288 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 24594354642 bytes :   13.0 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,49.75%,100.00%
