Random waveform, supplied seed
Total number of intervals = 360 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072, 16350, 86891, 104441, 8906, 42175, 51797, 76678, 19630, 100132, 40498, 108559, 23964, 70760, 99567, 107548, 53742, 103931, 60359, 9725, 52014, 40053, 86436, 23983, 66595, 26056, 51764, 40202, 76665, 11133, 80405, 79106, 97258, 36307, 28636, 41620, 75736, 44979, 31478, 37586, 108330)
Average QPS expected = 57436
Timestamp start: 1778248679429
Timestamp end: 1778250479819

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      289.8   176.4    74.4   126.1   139.4   249.4   314.5   355.6   390.4   435.8   496.8   590.0   808.5  1698.4  4106.6  70283.0    70041
read      281.0   246.9    80.4   129.1   142.9   237.2   291.5   320.5   342.4   369.4   406.6   489.2  1210.5  3275.0  7407.6  90140.6    90162
read      273.9   132.0    80.4   128.0   141.4   256.2   310.5   340.5   363.8   392.7   430.9   491.4   626.1  1069.7  3055.3  51983.8    52082
read      292.1   149.2    80.4   139.8   158.9   276.1   327.5   355.7   374.9   397.3   425.7   468.8   629.3  1912.4  3219.6  24314.4    24258
read      383.5   525.1    80.4   132.0   147.3   268.4   337.6   385.6   428.3   489.0   579.0   786.8  3061.1  5914.2  8083.6  71944.8    72013
read      281.3   144.1    80.4   127.3   140.4   257.2   315.6   350.0   377.6   412.6   458.6   528.7   683.3  1246.9  2890.9  58051.2    58012
read      331.6   186.7    80.4   129.6   147.2   299.0   383.8   429.3   460.6   497.2   541.9   614.0   817.9  1894.6  3165.5  45366.4    45398
read      306.2   202.5    80.4   128.4   143.1   271.7   338.2   380.5   412.7   451.1   501.5   582.8   798.2  2564.9  6446.0  50252.6    50177
read      311.6   168.9    80.4   131.8   150.3   288.8   356.0   392.5   417.4   445.5   481.6   537.3   730.1  1929.9  4009.1  34414.2    34504
read      327.9   374.4    80.4   128.3   142.0   252.6   312.3   348.4   379.1   421.6   483.2   621.4  2222.1  4061.3  7920.0  65788.2    66010
read      279.4   182.3    80.4   126.4   140.0   243.4   302.3   338.2   367.6   405.6   459.2   539.1   746.0  1955.9  5792.5  73719.8    73937
read      270.0   137.2    80.4   126.7   140.0   249.3   304.5   335.2   359.0   388.1   425.9   482.7   612.8  1405.7  3524.6  55030.8    55020
read      268.6   151.1    80.4   126.4   139.5   248.5   303.1   332.8   355.5   383.1   419.2   471.9   590.6  1817.7  4603.6  53308.2    53235
read      276.5   196.9    80.4   131.9   146.7   245.9   297.6   325.3   345.3   370.2   403.5   468.8   920.5  2793.2  5089.5  97904.0    97743
read      221.0    96.4   101.3   153.5   164.4   211.3   230.6   242.3   251.4   262.6   275.0   300.6   394.6  1407.8  3196.7   5483.0     5419
read      261.6   144.1    86.8   146.1   164.0   248.0   283.9   302.8   316.4   333.5   355.2   390.9   563.6  1942.6  4868.1  14747.8    14764
read      227.2    83.9    93.8   152.4   164.7   218.5   241.2   254.5   264.8   275.3   291.3   315.6   399.9   900.4  3023.1   7492.6     7451
read      317.6   229.8    80.4   128.8   144.2   276.6   345.7   392.0   426.5   466.6   520.4   607.1   898.7  3060.4  7323.0  48113.0    48208
read      264.9    99.5    86.8   145.6   164.3   256.5   294.4   314.9   329.9   346.7   368.9   401.1   484.7  1230.2  2644.7  16157.2    16149
read      351.2   518.0    80.4   130.7   145.5   254.9   310.9   341.1   364.6   395.4   446.0   618.6  3046.6  6625.1  8812.0  79074.8    78989
read      265.7   117.6    86.8   139.9   158.3   256.2   294.5   315.7   331.2   348.5   372.3   409.3   524.2  1232.3  2643.9  18956.4    18886
read      372.2   560.4    80.4   129.2   144.2   256.4   316.9   355.9   388.7   434.1   504.2   678.9  3233.3  6328.5  8131.1  75845.2    75954
read      328.7   379.7    80.4   125.9   142.7   278.1   345.8   388.0   418.8   454.6   500.9   579.4  1323.9  6519.1 13475.0  44259.4    44409
read      258.7   132.0    86.8   141.2   159.9   248.9   285.1   303.9   317.0   333.6   354.1   386.4   494.5  1537.2  6766.2  16458.8    16431
read      326.4   430.8    80.4   131.4   146.4   252.8   307.9   337.4   359.4   386.7   428.8   542.6  2650.1  5352.7  8027.4  85609.0    85707
read      269.3   144.0    74.4   122.4   135.6   248.7   303.3   333.4   356.7   386.4   427.4   490.7   643.1  1655.2  3514.7  58110.2    58253
read      297.6   325.9    74.4   131.5   146.5   245.7   297.6   326.3   347.7   374.8   416.4   503.7  1609.7  3727.7  8012.0 103764.8   103867
read      268.3   129.1    80.4   134.2   153.1   256.5   298.4   321.3   338.6   358.3   382.5   420.8   548.1  1569.2  2755.5  21668.4    21604
read      313.6   423.0    74.4   129.0   143.5   246.3   300.4   328.8   349.5   374.9   413.5   498.7  2712.4  5274.7  7978.4  90382.0    90401
read      252.8   115.6    80.4   127.5   140.8   234.7   287.9   314.4   333.0   354.3   381.6   425.3   541.6   976.1  3116.9  84665.0    84467
read      259.0   114.5    80.4   130.1   144.6   240.6   291.5   317.9   337.2   359.9   389.5   436.6   578.1  1145.1  2311.1  99629.6    99700
read      297.7   198.5    80.4   128.1   146.3   275.3   333.0   365.0   387.7   413.5   445.2   496.4   713.0  2521.5  7185.8  32043.6    32052
read      259.0   119.8    80.4   135.3   153.4   249.5   288.6   309.1   322.9   340.4   362.6   395.7   496.9  1533.5  3312.3  18280.2    18173
read      326.4   370.5    80.4   124.7   138.3   253.8   316.9   356.0   389.0   432.3   498.3   640.7  2052.4  4421.6  7957.7  67752.8    67789
read      284.5   168.1    80.4   126.2   140.1   258.4   315.6   349.5   376.2   409.0   453.6   523.1   727.5  1904.7  3994.8  51781.0    51929
read      261.2   192.6    80.4   127.5   140.7   235.3   288.8   315.9   335.2   358.1   388.9   440.8   634.1  2813.6  6985.5  83813.4    83850
read      259.4   131.2    80.4   136.8   154.6   247.1   285.6   305.7   319.6   337.6   360.4   395.6   543.6  1896.2  3294.4  18555.2    18614
read      290.8   180.8    80.4   128.3   146.9   272.6   327.8   357.2   377.4   400.5   429.9   472.8   665.9  2293.0  7618.9  29338.6    29315
read      350.9   429.5    80.4   140.6   158.5   275.3   330.8   364.5   391.4   428.2   488.5   616.8  2826.4  4658.0  8022.3 108108.2   108090
read      284.1   159.1    80.4   131.0   149.7   267.4   316.7   344.0   364.1   386.7   414.7   460.1   685.1  1995.6  3917.6  27021.4    27024
read      335.5   280.9    80.4   122.3   139.4   290.4   377.3   423.1   454.6   491.1   536.8   611.7  1077.9  3722.0  7938.4  49975.8    49907
read      226.2    84.1    86.8   145.7   159.7   217.5   241.8   256.2   266.6   277.9   293.6   318.4   394.7  1211.5  3556.0   9194.4     9150
read      306.4   209.5    80.4   127.1   144.8   281.5   344.6   379.1   402.2   428.7   461.7   515.3   837.7  2679.1  7639.1  34198.6    34328
read      332.2   255.2    74.4   123.3   139.9   284.8   369.6   418.3   452.7   492.8   543.9   631.2  1086.9  3533.3  5983.6  51990.8    51881
read      251.4   148.1    86.8   139.9   157.7   239.8   274.0   292.4   305.6   320.1   341.0   372.9   485.1  1793.7  7395.4  14524.0    14569
read      331.8   483.4    80.4   126.7   140.8   244.7   300.5   329.6   350.7   377.3   419.9   541.5  2990.2  5531.6  8068.3  81365.0    81517
read      272.6   178.0    80.4   123.1   136.3   234.4   294.3   326.8   352.1   387.3   442.7   548.4   806.6  1993.7  3968.1  78862.8    78694
read      283.7   270.1    74.4   127.6   141.4   238.7   292.7   321.5   343.4   370.2   407.9   486.1  1424.4  3438.1  7542.2  93151.2    93409
read      310.7   197.3    80.4   123.0   139.7   278.6   349.5   388.9   416.4   448.6   490.9   562.0   948.0  2221.6  3429.9  39180.4    39093
read      264.7   147.7    80.4   133.9   153.0   251.2   291.2   312.7   327.9   345.2   368.7   403.8   617.2  2048.7  3404.6  18665.4    18729
read      332.0   429.0    80.4   122.6   136.1   250.5   314.7   355.2   389.5   433.9   496.6   620.7  2572.7  5402.8  8131.4  70786.4    70818
read      276.9   131.2    80.4   134.1   153.3   263.3   309.8   334.5   351.7   372.4   398.7   440.1   642.8  1482.8  3025.4  22092.6    21942
read      330.2   562.5    80.4   127.6   141.6   243.6   299.7   329.9   352.4   380.9   424.4   530.2  2986.5  7776.6 11346.0  91660.2    91810
read      306.0   184.3    80.4   125.1   142.4   280.3   346.4   385.2   412.0   442.6   481.0   539.3   718.2  2316.3  4264.4  39633.0    39588
read      317.7   246.7    80.4   123.0   140.2   284.7   357.2   395.7   422.2   452.2   490.4   548.9   912.1  3521.1  7724.8  40987.6    40957
read      290.4   215.8    74.4   122.6   136.1   252.3   313.6   350.0   380.5   420.3   473.2   563.9   880.8  2892.6  5533.6  62392.6    62645
read      257.9   219.0    80.4   139.4   157.2   242.8   278.0   296.1   309.9   325.3   345.7   381.0   504.0  2501.5  8502.0  15541.4    15539
read      333.0   396.2    80.4   135.4   151.7   264.6   321.4   355.5   382.3   419.5   481.4   624.0  2534.3  5363.0  8032.6 107819.2   107672
read      293.8   160.3    74.4   125.2   143.0   274.7   333.2   366.5   389.9   416.3   449.0   499.3   658.3  1926.7  3325.1  32967.4    32954
read      291.7   266.9    80.4   122.8   136.7   250.2   310.2   344.9   372.7   408.5   457.3   536.9   931.4  4238.9  7269.2  58783.2    58866
read      273.8   142.3    80.4   131.0   149.3   261.0   306.3   331.3   348.8   369.8   396.1   434.7   576.0  1742.4  4761.2  23809.2    23739
read      292.9   275.1    74.4   122.6   136.1   256.1   313.1   347.5   375.7   411.1   457.7   537.4   920.4  3480.1 10049.3  54581.4    54701
read      271.7   160.1    80.4   122.6   135.3   247.2   304.1   335.9   361.4   393.9   436.3   503.6   656.8  1958.9  4289.0  60660.2    60706
read      284.8   187.5    74.4   122.7   135.8   244.3   307.9   345.9   379.7   424.5   484.7   577.8   814.1  2180.5  4794.0  72346.8    72350
read      273.6   155.8    74.4   123.4   136.3   250.9   307.2   338.9   364.2   396.1   438.3   502.8   654.9  1841.8  3533.5  58630.6    58661
read      312.6   236.1    80.4   127.9   145.8   282.6   346.7   381.9   406.1   433.8   468.6   526.3   946.7  3361.2  7399.3  34908.0    34912
read      368.8   505.3    80.4   137.2   154.0   271.0   330.8   367.5   397.4   438.4   506.6   686.0  3087.0  5359.9  8052.2 103082.6   103268
read      306.2   199.1    80.4   125.8   143.0   278.0   342.5   380.1   406.6   436.7   475.0   538.3   832.2  2367.7  5405.0  38585.6    38703
read      317.0   441.8    80.4   128.7   142.8   244.6   299.2   327.6   347.7   373.0   409.0   493.9  2732.5  5521.5  8010.8  83408.2    83358
read      267.4   131.9    80.4   122.3   135.1   248.4   302.5   332.5   355.7   385.8   426.5   490.2   639.3  1152.5  2975.4  57406.0    57408
read      295.4   271.4    80.4   126.3   139.7   237.2   295.3   328.4   354.9   392.3   461.9   634.9  1349.0  2956.0  7930.8  86737.4    86837
