Random waveform, supplied seed
Total number of intervals = 270 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002)
Average QPS expected = 57479
Timestamp start: 1778399782208
Timestamp end: 1778401132566

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      211.0   104.1    86.8   148.1   158.7   200.3   217.7   228.1   234.7   244.6   255.4   277.0   400.9  1937.9  2546.1   6828.0     6927
read      251.0   150.4    74.4   123.2   137.4   238.8   283.1   303.6   318.7   339.5   367.0   411.5   542.3  2004.5  4534.2  52886.4    52892
read      304.4   202.6    74.4   129.3   145.5   255.4   315.1   358.5   393.2   438.2   507.5   649.6  1041.0  1883.8  3791.8  99132.0    98921
read      239.1    90.8    74.4   119.8   133.3   229.9   279.5   300.7   315.0   332.6   355.9   392.4   464.9   592.3  1258.3  61181.6    61129
read      253.3   141.1    74.4   128.9   143.9   244.2   282.2   299.8   312.9   328.9   352.3   396.8   546.3  2067.5  4003.0  40546.4    40613
read      265.3   169.3    74.4   123.5   137.9   243.6   290.2   312.9   330.8   356.1   393.9   463.5   755.3  2336.4  3982.3  53102.8    53226
read      252.0   128.4    80.4   130.0   145.2   244.3   281.3   298.0   310.3   323.6   344.3   387.4   561.2  1789.7  3093.2  38643.8    38560
read      350.3   293.9    80.4   137.2   156.3   283.5   354.2   403.5   443.4   494.7   575.9   747.2  1475.0  3429.9  7440.0 103442.6   103465
read      248.0   104.0    74.4   123.0   137.3   230.0   280.1   305.9   323.0   346.0   381.2   435.6   547.9   778.7  1702.4 104750.2   104758
read      275.8   164.1    74.4   124.6   139.9   241.5   295.8   324.8   349.1   385.9   438.6   539.7   855.8  1652.5  3504.9  94780.0    94759
read      265.0   113.1    74.4   130.4   146.7   252.1   294.2   316.0   333.8   359.1   398.0   455.5   580.8  1082.4  2028.1  37856.4    37799
read      216.5    98.2    93.8   145.1   157.0   205.3   225.0   235.6   246.5   258.9   275.2   306.1   424.9  1549.8  3222.9   8232.8     8296
read      262.5   136.4    74.4   123.2   137.9   238.7   292.9   318.9   337.9   363.4   404.1   480.4   684.4  1391.5  3085.8  69238.4    69443
read      220.5    94.6    93.8   149.6   163.7   215.6   233.6   244.9   252.7   263.6   276.0   298.1   355.7   660.4  3379.3  12586.4    12517
read      242.5    80.1    74.4   128.3   143.2   240.1   281.1   299.7   311.6   324.4   340.6   366.6   429.4   539.3   966.5  43560.2    43591
read      230.3    60.2    86.8   142.7   159.5   229.6   252.8   265.8   274.3   285.8   298.0   318.0   362.6   509.7  1365.9  20396.8    20430
read      239.4   109.6    68.9   118.9   132.4   222.1   272.6   299.7   317.2   336.6   362.0   407.7   510.5   834.7  2491.5  93810.2    93758
read      234.1   138.7    86.8   149.2   163.2   221.5   245.7   260.8   272.1   286.1   303.1   331.1   443.4  1946.5  6423.2  10475.2    10485
read      258.9   123.0    86.8   140.9   160.7   247.3   286.4   305.7   318.9   335.6   358.6   399.6   498.4  1204.0  3749.7  16436.4    16518
read      293.1   370.7    74.4   120.8   135.1   233.5   289.1   317.4   336.9   361.9   401.8   485.1  2000.6  5004.1  7876.9  83351.8    83230
read      207.2    82.5   101.3   145.0   155.3   199.7   218.0   228.5   235.2   246.1   259.5   284.1   360.7   839.3  3957.2   5517.2     5484
read      256.7   129.9    74.4   123.5   138.2   241.3   292.0   314.6   329.9   346.4   372.4   430.8   640.2  1218.4  3794.1  55520.0    55611
read      270.5   107.0    86.8   138.3   158.5   257.4   300.5   322.6   339.6   363.0   396.1   440.7   542.6   956.9  2524.5  20780.2    20774
read      283.6   344.2    74.4   120.1   134.0   230.7   285.6   314.6   334.6   359.5   399.1   480.2  1668.4  4924.0  7838.8  96737.8    96726
read      247.3    84.8    74.4   129.1   144.5   242.4   281.5   301.1   314.0   329.2   347.4   385.9   468.5   613.2  1360.9  32433.8    32442
read      262.3   146.9    74.4   117.3   130.5   230.6   290.4   323.2   347.9   389.2   443.4   512.1   648.6  1502.7  3476.1  73022.6    73039
read      259.7   147.1    68.9   119.0   132.4   231.4   288.1   317.7   339.3   369.6   421.4   496.6   658.3  1524.3  3770.1  73991.0    74055
read      249.3    94.2    80.4   128.1   142.0   241.0   287.6   309.4   323.4   339.9   361.8   400.9   497.2   651.9  1862.0  51372.8    51197
read      250.2   149.5    80.4   123.0   136.9   234.5   284.4   308.1   323.1   340.0   362.4   403.6   540.7  1785.3  6828.4  59474.2    59442
read      257.2   111.1    80.4   129.1   144.3   248.9   290.9   311.9   326.4   343.7   371.2   421.5   505.3   904.4  3270.1  35655.4    35654
read      257.6   163.4    74.4   120.8   134.6   230.8   284.7   312.5   331.2   352.9   386.9   459.6   728.2  2039.2  4512.9  78862.6    78747
read      256.1    98.3    74.4   128.8   143.6   248.3   291.2   311.8   325.9   342.7   369.1   425.2   535.0   792.0  1907.0  42048.4    42212
read      266.3   117.9    74.4   120.7   134.5   251.0   304.5   331.3   351.4   383.2   427.7   485.1   590.0   838.7  1668.2  52443.0    52488
read      259.3   111.4    74.4   129.1   144.1   251.3   295.0   316.2   331.6   349.0   377.1   426.4   507.3   700.4  2964.8  37020.8    36950
read      258.5   116.9    86.8   141.9   161.4   248.2   286.6   306.3   319.1   335.9   358.7   399.1   486.9   900.5  3952.5  16737.0    16762
read      293.9   415.8    74.4   120.2   134.1   232.0   286.8   314.2   332.7   354.2   386.5   459.8  2615.6  5468.9  8070.6  79148.0    79473
read      241.8   100.9    74.4   121.4   135.4   230.9   281.8   305.7   320.4   336.9   357.1   390.7   471.0   638.2  3298.3  61303.2    61431
read      236.5   110.3    74.4   116.9   129.8   218.4   269.9   298.0   316.2   336.0   361.3   405.2   507.3   761.1  2525.2  87260.6    87172
read      249.0   117.2    74.4   122.5   136.8   228.7   279.0   306.7   325.5   346.7   378.7   436.2   564.7  1127.7  2860.5 108353.4   108181
read      239.1   109.8    74.4   117.6   130.5   221.9   274.3   301.9   319.3   338.4   363.0   405.9   508.9   873.2  2768.7  80462.8    80515
read      249.1    92.6    74.4   125.6   140.7   241.9   284.9   306.2   319.9   337.0   360.1   403.7   493.2   720.4  1596.0  37140.2    37149
read      241.3    98.7    80.4   142.9   161.2   231.8   262.7   280.9   293.1   307.7   325.0   354.2   439.3   956.0  3009.7  13434.0    13444
read      310.6   416.8    80.4   121.1   135.5   238.5   294.1   320.9   339.4   362.3   398.6   494.2  2596.4  5061.0  7994.8  71970.6    72057
read      243.3   100.5    74.4   119.8   133.3   229.9   283.7   309.6   325.7   342.9   365.8   403.2   497.7   680.9  1634.3  69730.4    70041
read      244.1   102.3    74.4   119.9   133.7   227.9   279.1   306.6   324.5   343.7   369.5   417.3   528.4   773.0  1556.2  90130.4    90162
read      266.6   248.0    74.4   124.3   139.1   246.0   295.2   317.6   333.6   351.8   379.9   443.1   599.5  4149.5  8540.3  51982.0    52082
read      280.0   224.8    80.4   134.0   154.0   260.3   306.9   330.8   348.4   374.4   411.5   458.4   557.8  2629.4  9128.8  24223.2    24258
read      306.2   444.6    74.4   119.5   133.3   234.4   288.0   315.0   333.1   354.2   386.4   469.0  2797.8  5493.4  8008.2  72198.0    72013
read      241.6    98.1    74.4   121.2   135.3   231.8   281.2   304.8   319.3   336.2   356.5   389.8   472.4   616.6  1619.0  57935.4    58012
read      257.5   132.0    74.4   121.1   135.3   241.0   292.0   317.4   335.3   357.0   391.0   447.8   572.7  1426.9  3877.9  45410.4    45398
read      254.7   128.7    74.4   119.9   133.7   239.4   291.9   318.4   337.1   360.6   396.7   451.5   543.7   801.1  2526.0  50094.0    50177
read      248.3    94.6    74.4   126.5   141.7   242.0   283.1   304.5   318.2   334.8   355.8   394.3   475.4   726.4  1794.1  34573.8    34504
read      298.6   289.2    74.4   120.9   134.9   250.3   313.7   348.7   385.3   435.4   496.5   587.1   899.6  4028.7  8713.0  65935.4    66010
read      258.1   189.9    74.4   120.3   134.4   233.5   287.9   314.8   332.3   352.0   379.8   436.6   650.4  2742.6  7536.7  73949.6    73937
read      247.4    90.2    80.4   123.9   138.5   240.9   289.5   311.4   325.5   341.0   361.1   393.8   479.8   630.0  1517.5  54980.8    55020
read      259.6   109.5    80.4   123.1   137.9   247.5   298.0   321.5   338.5   360.1   394.1   455.8   572.3   787.3  2245.5  53399.4    53235
read      269.2   240.3    74.4   121.8   136.1   233.0   286.0   314.3   333.9   358.6   398.5   480.4   925.9  3098.1  9637.3  98106.2    97743
read      206.9   121.3    86.8   145.7   156.9   198.9   216.1   226.2   232.9   242.4   254.2   276.6   347.8   918.6  7595.2   5413.6     5419
read      244.7   211.7    80.4   141.9   159.7   234.3   264.7   280.5   291.5   304.1   318.9   343.2   411.7  1328.1  8996.8  14713.2    14764
