Random waveform, supplied seed
Total number of intervals = 90 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694)
Average QPS expected = 53249
Timestamp start: 1778413743693
Timestamp end: 1778415093998

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      266.2   165.2    74.4   127.8   141.9   244.6   299.8   327.5   346.1   367.8   394.9   434.7   578.2  2433.0  4189.9  72065.9    72057
read      260.0   118.1    80.4   127.5   141.6   244.9   300.4   327.7   345.7   366.9   393.2   431.1   522.6   929.1  3559.1  70055.9    70041
read      257.5   114.7    80.4   127.9   142.1   240.1   293.6   321.9   341.7   364.4   392.6   433.3   541.9   844.3  2758.3  90164.7    90162
read      266.3   101.7    80.4   131.7   147.3   259.0   309.8   333.9   350.1   369.4   393.6   429.1   506.9   666.1  2196.0  52155.5    52082
read      302.8   169.2    74.4   143.6   164.6   291.1   340.4   367.1   386.0   407.0   434.3   481.9   607.5  1914.3  7040.9  24207.5    24258
read      286.9   280.5    74.4   131.1   146.3   252.9   308.3   336.7   356.6   379.4   407.9   456.1   692.0  4380.9  7705.7  71917.3    72013
read      269.1   110.4    74.4   133.2   148.6   258.1   311.2   337.3   355.4   375.7   401.4   439.4   527.8   696.5  2734.6  57940.9    58012
read      281.3   120.6    74.4   135.1   151.4   269.0   323.5   351.9   371.9   395.2   424.0   467.2   569.0   912.6  2681.2  45425.4    45398
read      282.0   141.9    74.4   132.6   148.3   265.7   322.9   354.3   376.0   401.2   432.5   483.3   588.3   898.0  5471.4  50213.4    50177
read      281.6   111.1    80.4   140.4   157.8   273.9   322.1   347.3   365.6   386.2   411.4   450.3   537.7   879.8  2538.5  34585.5    34504
read      282.4   140.7    74.4   130.1   145.0   257.8   318.1   352.8   378.3   408.5   448.8   515.9   648.5  1281.4  3339.2  65976.4    66010
read      264.9   122.4    80.4   130.1   144.7   246.5   301.9   331.3   351.7   374.6   403.7   450.7   567.6   854.6  3420.1  73884.4    73937
read      267.9   106.1    80.4   133.5   149.0   256.0   308.8   335.2   353.4   373.9   400.6   440.5   535.0   680.9  1749.4  55119.3    55020
read      267.9   108.1    74.4   134.4   149.6   259.3   311.1   335.8   352.5   371.3   395.6   430.5   507.0   691.1  2431.9  53288.6    53235
read      262.1   227.1    74.4   131.7   146.3   242.4   294.0   322.3   342.5   366.0   395.1   437.9   568.7  1089.8  3614.7  97861.8    97743
read      245.5   103.9    93.8   161.7   172.8   233.8   261.8   277.3   289.6   303.7   321.0   353.4   436.6  1104.6  4172.1   5432.3     5419
read      290.6   105.8    80.4   160.4   178.9   283.1   324.1   345.7   362.2   380.5   403.3   439.4   532.1  1058.7  2878.6  14726.3    14764
read      258.2    95.4    93.8   162.5   175.4   248.6   280.0   297.4   310.4   324.5   344.4   375.4   463.2   931.1  3279.6   7510.7     7451
read      290.3   146.4    80.4   133.6   149.5   273.9   330.6   361.7   384.3   410.7   445.2   504.4   635.6  1156.3  4533.0  48190.3    48208
read      294.9   106.6    80.4   158.4   178.2   287.8   330.2   352.9   369.5   389.3   413.6   453.0   554.1   967.6  2354.4  16161.5    16149
read      276.5   240.8    80.4   130.1   144.6   245.5   301.1   330.5   350.5   373.7   402.7   449.7   637.1  3842.3  7552.7  78843.6    78989
read      302.5   132.2    86.8   154.1   175.4   292.9   339.2   364.2   382.0   402.3   429.5   472.5   593.1  1189.4  3605.2  18907.3    18886
read      275.8   233.3    80.4   129.7   143.9   247.0   302.2   330.1   348.8   370.6   398.2   442.4   640.2  3731.6  7258.3  75946.1    75954
read      280.7   119.1    74.4   137.8   153.5   271.1   320.9   346.3   365.4   387.5   416.2   463.4   578.0   867.9  3013.5  44523.5    44409
read      295.1   110.4    86.8   158.4   178.6   287.3   329.5   352.4   368.7   388.4   412.8   452.7   549.9  1106.8  2806.6  16452.8    16431
read      272.2   224.0    80.4   129.8   144.3   241.9   296.6   326.0   346.2   370.1   399.6   445.9   623.6  3341.9  7141.1  85709.3    85707
read      267.3   109.0    80.4   132.8   148.0   255.4   310.1   336.6   354.8   374.9   400.3   436.4   520.0   680.5  2697.4  58256.9    58253
read      272.3   173.9    74.4   133.0   148.2   245.5   297.9   327.1   347.8   372.6   404.2   461.5   699.6  2296.6  4627.3 103897.5   103867
read      281.5   110.7    86.8   154.1   173.4   274.4   312.4   333.1   347.3   366.3   390.5   428.0   519.4  1042.0  3843.7  21540.4    21604
read      276.8   238.8    74.4   130.7   145.4   245.0   299.3   328.9   349.6   373.6   403.6   453.9   662.1  3660.1  7285.9  90441.1    90401
read      257.8   114.7    80.4   128.9   143.0   240.0   294.3   323.2   343.4   366.7   394.8   434.1   528.3   740.7  2642.9  84410.1    84467
read      258.4   116.6    74.4   130.8   145.4   239.4   291.5   319.8   340.1   363.4   392.1   433.4   547.7   961.5  3090.9  99738.0    99700
read      281.1   104.6    80.4   142.1   160.2   276.4   322.1   345.5   362.6   381.6   404.0   439.3   516.6   692.2  2844.3  32025.5    32052
read      269.4   101.3    86.8   155.1   173.7   263.4   296.9   315.2   328.6   344.1   366.4   399.5   476.7   864.1  3037.0  18174.2    18173
read      261.2   296.4    74.4   129.2   143.7   245.6   300.8   328.6   347.0   368.6   394.4   430.8   504.4   640.2  2694.4  67800.0    67789
read      265.6   100.9    80.4   133.6   149.3   257.4   308.5   333.0   349.5   368.9   392.8   426.6   494.1   627.9  2121.8  51971.0    51929
read      255.1   109.4    74.4   128.7   142.7   238.0   292.1   320.7   340.5   363.0   390.1   428.2   506.3   654.5  2804.8  83987.1    83850
read      262.2    82.3    86.8   154.1   171.5   257.8   290.1   307.5   319.1   334.7   353.5   384.2   453.4   769.7  2450.5  18547.1    18614
read      271.7   347.1    80.4   145.5   163.6   267.4   305.9   325.3   339.4   356.0   375.7   406.8   471.9   624.7  2854.0  29344.3    29315
read      256.7   108.6    74.4   131.7   146.5   239.7   289.5   316.9   336.5   359.1   387.1   428.3   530.2   792.8  2793.0 108169.3   108090
read      271.2   105.3    80.4   148.8   166.8   268.0   305.6   324.5   338.2   354.1   373.4   403.7   468.4   683.3  2357.8  27018.7    27024
read      266.1    98.0    74.4   133.5   149.6   259.0   309.2   333.5   349.8   368.9   392.3   425.7   492.7   617.7  1748.0  49932.1    49907
read      246.5    82.3    86.8   160.2   173.0   238.9   266.1   281.2   292.4   306.1   322.3   351.6   423.1   857.9  3164.6   9129.7     9150
read      269.7    96.1    74.4   141.9   159.6   266.6   308.0   328.7   342.8   360.0   380.4   411.7   473.0   602.9  2765.0  34355.7    34328
read      265.0   103.2    80.4   132.5   148.3   256.5   307.8   332.7   349.4   368.8   392.7   426.5   494.6   612.9  2652.0  51945.3    51881
read      259.1    91.3    80.4   160.1   175.9   253.7   283.6   299.5   311.5   324.6   342.7   371.1   437.0   839.0  3083.0  14579.7    14569
read      256.0   104.0    80.4   128.4   142.7   239.4   293.9   322.5   342.2   364.6   391.5   429.5   507.4   664.3  1974.4  81405.3    81517
read      256.0   108.7    80.4   128.4   142.4   239.5   294.5   323.0   342.4   364.5   391.0   428.4   503.8   650.3  2872.2  78573.9    78694

Total QPS = 53241.6 (71876104 / 1350.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 17753396947 bytes :   12.5 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,49.75%,100.00%
