Random waveform, supplied seed
Total number of intervals = 90 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694)
Average QPS expected = 53249
Timestamp start: 1778411097723
Timestamp end: 1778412448025

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      276.8   103.6    80.4   139.9   156.8   271.5   317.7   341.1   357.9   376.3   400.4   434.9   513.1   766.7  2175.8  32119.0    32052
read      264.1   119.7    86.8   153.8   171.5   257.7   290.4   308.1   320.0   335.9   355.5   387.2   459.6   976.4  4003.6  18234.7    18173
read      257.7   109.7    80.4   128.4   142.5   243.0   298.7   326.4   344.8   366.3   391.9   427.9   499.2   623.1  2833.6  67865.8    67789
read      266.3   100.0    80.4   135.7   151.5   258.0   308.3   332.4   348.4   367.8   391.5   425.4   494.1   612.1  2595.0  51913.0    51929
read      254.7   110.6    74.4   128.0   141.8   236.5   291.6   320.9   341.2   364.3   392.0   430.2   508.6   674.9  2724.5  83754.3    83850
read      260.4    84.5    86.8   152.4   169.6   256.3   288.3   305.5   317.3   332.4   350.5   381.3   449.3   752.7  2754.3  18598.6    18614
read      271.4    89.8    80.4   145.2   163.4   268.4   307.4   327.3   341.4   358.7   379.8   412.6   480.4   640.2  2054.5  29347.7    29315
read      260.1   112.4    80.4   132.1   147.1   242.2   293.8   322.1   342.7   366.5   395.5   436.9   545.8   732.5  2925.8 108058.1   108090
read      266.5    91.1    80.4   144.3   162.0   263.0   300.5   319.6   334.3   350.3   371.1   402.7   471.5   641.0  2164.4  27011.6    27024
read      264.3    98.9    80.4   133.2   148.9   257.1   306.9   330.8   346.8   366.0   389.1   422.7   489.5   616.9  2052.8  49962.3    49907
read      243.2   103.5    86.8   157.5   170.7   234.8   262.3   276.9   288.6   301.3   317.6   344.7   415.5   860.9  3793.5   9125.5     9150
read      267.9    93.8    80.4   141.0   158.1   265.1   306.4   326.9   341.2   358.3   378.7   409.1   471.1   617.7  2390.5  34294.9    34328
read      263.4   105.5    74.4   131.7   147.1   254.7   305.9   330.7   346.8   366.1   389.7   423.9   492.0   619.7  3075.2  51868.7    51881
read      256.1    78.5    93.8   156.5   173.2   250.6   280.3   296.3   308.9   322.2   341.5   370.9   435.9   826.4  2062.7  14591.5    14569
read      255.8   107.7    74.4   127.4   141.3   238.3   293.4   322.6   342.6   365.3   392.6   431.2   512.9   690.3  2727.1  81608.3    81517
read      256.1   106.6    80.4   127.8   141.7   239.2   294.6   324.0   343.9   366.4   393.4   431.3   507.5   640.4  1943.1  78785.2    78694

Total QPS = 53253.9 (71892712 / 1350.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 17757499617 bytes :   12.5 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,49.75%,100.00%
