Random waveform, supplied seed
Total number of intervals = 87 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881)
Average QPS expected = 53076
Timestamp start: 1778262820791
Timestamp end: 1778264121086

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      356.3   325.2    74.4   127.0   145.2   298.6   380.3   429.3   466.2   510.3   571.9   687.2  1474.9  3763.0  9370.7  52582.1    52488
read      370.4   381.1    74.4   127.6   149.6   315.3   392.7   434.0   464.0   500.0   548.0   651.9  1736.1  5516.5  8118.8  36905.0    36950
read      289.3   181.3    80.4   137.3   161.6   271.0   315.5   340.4   358.2   378.5   405.8   458.8   712.7  2433.7  7231.3  16790.1    16762
read      370.2   412.9    74.4   130.1   147.2   277.5   349.3   399.7   444.5   506.4   604.8   833.5  2268.5  4685.8  8073.7  79520.3    79473
read      299.1   207.8    74.4   122.4   137.6   266.3   328.7   366.4   395.5   431.9   482.0   565.0   880.1  2592.6  6598.5  61342.7    61431
read      297.6   219.4    74.4   132.3   149.2   264.6   320.8   352.9   375.7   403.9   446.5   528.1   923.7  3285.8  6303.3  87284.1    87172
read      321.5   198.6    74.4   141.8   162.1   289.8   349.2   384.9   412.3   448.3   499.5   588.9   865.0  2630.7  5091.6 108176.1   108181
read      295.5   236.9    74.4   127.3   142.3   257.2   314.6   346.0   370.0   400.3   448.0   550.3  1064.2  3216.2  7403.2  80420.7    80515
read      362.5   394.3    74.4   126.7   147.3   309.2   384.3   424.6   453.6   488.2   535.1   627.2  1639.5  5935.3 10539.1  37224.7    37149
read      280.2   164.8    80.4   142.4   165.3   262.7   301.1   324.1   340.7   360.9   388.2   436.2   697.0  2105.7  7221.3  13384.7    13444
read      364.9   437.8    74.4   129.4   146.2   278.7   348.7   395.0   433.5   486.1   562.7   732.2  2583.6  5458.8  8085.7  72051.5    72057
read      318.8   250.7    74.4   127.3   142.8   271.2   339.1   382.1   417.1   462.6   525.2   632.1  1096.4  3244.4  7479.5  70114.0    70041
read      317.3   257.3    74.4   137.0   154.9   276.5   335.7   369.3   395.2   428.7   479.9   591.9  1105.2  3318.3  7569.0  90256.6    90162
read      346.4   285.5    74.4   126.0   143.2   291.5   370.4   419.4   456.7   502.1   565.3   686.1  1357.4  3382.0  7763.3  52162.1    52082
read      331.9   202.5    80.4   137.4   161.8   308.9   370.3   402.7   426.8   456.1   495.2   564.2   843.9  2471.7  7061.1  24242.0    24258
read      380.2   435.0    74.4   132.5   150.0   284.4   359.2   410.8   456.4   518.0   611.4   818.5  2573.9  5116.2  8047.5  72051.3    72013
read      308.7   215.4    74.4   127.2   142.7   273.9   338.8   378.2   408.8   448.6   501.4   587.4   851.7  2886.3  5953.6  58072.3    58012
read      350.1   207.3    74.4   128.9   148.7   318.2   405.7   452.8   485.7   524.1   573.0   649.3   897.9  2070.1  4911.7  45435.5    45398
read      356.2   268.6    74.4   128.0   146.4   308.3   399.0   450.1   487.0   530.8   587.3   684.0  1092.6  3399.2  7607.3  50149.7    50177
read      374.4   393.3    80.4   131.7   154.2   320.6   396.3   436.7   466.0   501.1   547.8   640.7  1770.9  5829.5  8090.1  34434.0    34504
read      337.9   353.7    74.4   127.0   142.4   272.2   340.7   384.8   421.3   469.2   538.2   661.1  1750.9  4528.7  7905.1  66002.1    66010
read      344.8   293.8    74.4   129.5   145.8   275.8   348.6   399.5   444.2   504.6   590.9   753.1  1530.6  3251.9  7541.8  74003.1    73937
read      304.8   191.7    80.4   125.9   141.1   275.5   340.2   378.2   407.5   444.9   494.5   574.2   804.2  2155.7  5441.5  54989.6    55020
read      313.9   195.4    74.4   127.9   144.0   281.2   347.3   387.8   419.2   457.8   507.8   591.9   879.9  2240.5  4598.3  53335.5    53235
read      326.7   276.5    74.4   137.7   155.3   275.9   338.9   376.5   406.3   447.1   507.7   638.5  1227.1  3470.1  7853.1  97732.2    97743
read      251.6   134.8    86.8   158.6   172.7   236.2   265.4   281.7   293.8   310.6   333.7   373.6   506.7  1368.1  7294.6   5442.9     5419
read      285.8   122.2    80.4   144.7   169.0   274.4   316.6   340.1   357.1   376.2   402.5   447.6   581.6  1316.1  3478.3  14762.6    14764
read      252.2   103.9    86.8   155.0   171.2   240.8   270.4   287.1   298.8   315.1   336.9   371.4   482.0  1220.8  3226.1   7434.4     7451
read      351.2   211.0    74.4   128.3   147.7   317.6   408.0   456.2   489.9   528.9   578.6   657.9   893.0  2177.0  4744.7  48251.3    48208
read      294.0   166.7    80.4   141.9   166.4   276.9   321.5   346.4   365.0   386.8   415.4   465.6   695.7  1958.5  6444.9  16157.9    16149
read      370.1   436.7    74.4   132.8   150.1   275.6   340.7   381.8   416.1   466.7   562.3   859.6  2425.6  5103.0  8087.7  79097.9    78989
read      297.5   143.4    80.4   138.9   163.2   284.1   332.9   359.2   377.2   399.4   428.4   474.3   640.9  1492.6  3842.7  18875.0    18886
read      370.4   399.3    80.4   132.7   150.2   281.2   352.6   401.1   445.8   510.2   614.8   839.6  2016.7  4937.0  7994.9  75869.6    75954
read      352.0   266.2    74.4   127.8   147.4   313.9   399.1   445.0   476.9   514.5   563.6   641.4   990.6  3357.5  8055.3  44523.5    44409
read      297.9   164.3    80.4   142.0   166.8   282.2   328.9   354.3   372.0   394.3   423.9   471.3   660.0  1973.2  6380.9  16446.9    16431
read      314.3   351.2    74.4   130.8   146.7   259.3   316.9   349.7   373.7   403.8   449.5   545.9  1640.9  4856.7  7996.6  85653.7    85707
read      333.7   298.8    74.4   129.8   146.4   282.7   349.8   391.2   424.4   467.4   530.7   646.6  1315.9  4022.0  7759.8  58245.9    58253
read      364.3   319.9    80.4   147.8   169.3   304.6   369.3   410.0   443.8   489.9   559.7   704.8  1624.2  3839.4  7775.4 103925.7   103867
read      359.4   369.2    80.4   143.2   169.5   312.2   373.1   406.3   431.9   463.8   508.8   612.0  1479.9  5551.5 10189.5  21613.9    21604
read      274.3   189.1    80.4   127.5   141.7   241.5   297.5   329.3   352.8   381.3   420.6   492.1   797.8  2329.8  6050.2  90427.2    90401
read      278.4   175.6    74.4   129.3   144.0   248.3   305.6   337.5   361.1   389.5   428.1   499.6   775.0  2136.1  4964.6  84457.3    84467
read      361.4   298.1    80.4   146.4   167.1   301.7   371.5   416.2   452.9   502.0   579.6   739.8  1367.2  3690.5  7945.9  99739.3    99700
read      307.5   176.3    74.4   138.5   159.6   290.2   337.7   365.6   387.1   414.3   453.2   519.6   713.8  2123.0  5830.5  32076.9    32052
read      281.5   110.4    80.4   155.9   181.0   271.0   302.6   321.5   338.0   357.8   385.0   432.5   561.9  1004.7  3709.9  18194.2    18173
read      275.5   128.9    68.9   129.5   144.9   257.8   313.7   343.4   364.8   389.9   423.3   479.6   634.3  1092.5  2756.2  67817.1    67789
read      277.2   131.0    74.4   129.1   144.8   266.8   316.7   342.8   361.7   384.0   414.3   466.5   622.0  1280.7  3241.4  52046.8    51929
read      291.5   246.1    80.4   133.9   150.7   265.1   322.4   355.0   378.5   406.9   449.4   526.5   777.8  1560.8  3865.4  83815.6    83850
read      276.9   111.0    80.4   152.7   176.6   265.8   296.9   316.2   331.6   350.2   377.0   427.2   577.1  1096.7  3120.2  18631.8    18614
read      275.5   111.7    74.4   138.8   158.0   270.9   306.0   325.6   341.0   360.3   385.8   429.1   550.4   989.1  2885.7  29287.9    29315
read      301.9   160.2    80.4   139.8   157.8   275.1   331.7   364.7   390.1   422.6   468.8   553.2   784.2  1378.5  3980.7 108094.0   108090
read      289.1   126.6    80.4   143.2   164.6   279.0   315.9   338.4   355.4   375.4   405.7   464.8   635.8  1282.3  3204.8  27088.3    27024
read      265.2   108.5    74.4   127.9   142.9   260.0   305.9   329.2   345.7   366.1   392.1   433.1   540.7   784.3  2279.4  49900.3    49907
read      253.5   125.3    86.8   163.5   179.4   239.1   265.4   281.2   293.5   310.9   336.5   381.0   498.4  1088.2  4252.4   9113.6     9150
read      288.1   147.9    74.4   137.6   156.3   277.5   317.4   340.8   358.8   380.5   412.0   470.4   667.8  1370.1  4936.9  34352.1    34328
read      275.0   126.5    74.4   129.4   145.3   265.2   313.7   339.5   358.3   380.0   408.6   461.0   606.3  1147.6  2564.3  34728.5    51881

Total QPS = 53085.2 (69010736 / 1300.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 17045652039 bytes :   12.5 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,49.50%,100.00%
