Random waveform, supplied seed
Total number of intervals = 80 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614)
Average QPS expected = 53849
Timestamp start: 1777412798609
Timestamp end: 1777413998902

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      308.8   176.0    86.8   143.0   161.0   283.0   335.7   367.9   393.0   424.4   466.6   542.3   802.1  2256.1  4238.4  44554.8    44409
read      272.4   434.9    86.8   165.5   186.9   265.9   292.4   307.5   317.8   332.0   348.7   379.1   461.1  1172.9  5073.9  16484.3    16431
read      264.5   233.3    80.4   135.0   149.2   243.5   295.6   322.7   342.2   365.0   394.0   439.3   601.9  1484.2  4552.5  85470.5    85707
read      295.3   215.1    80.4   136.8   151.5   266.1   321.6   353.8   378.0   408.2   449.2   516.9   793.7  2632.6  7759.9  58205.5    58253
read      312.1   311.8    80.4   140.4   157.2   266.9   318.7   348.1   370.7   398.7   438.5   525.3  1407.3  3958.2  7939.8 103866.0   103867
read      315.7   435.0    86.8   150.4   174.1   288.4   333.4   359.0   377.4   399.9   430.6   485.9   985.2  3640.4  7819.2  21606.3    21604
read      350.9   463.0    80.4   137.4   153.1   265.5   319.9   351.3   375.1   407.0   460.9   630.7  2763.0  5337.6  8067.9  90460.5    90401
read      278.1   170.2    80.4   134.5   149.7   254.3   306.7   334.5   354.6   378.5   411.0   470.4   765.9  1976.1  5059.2  84398.5    84467
read      275.8   143.3    80.4   136.2   151.6   255.0   305.8   333.3   353.2   377.1   409.8   468.7   699.5  1477.6  3494.1  99833.8    99700
read      262.7    99.0    86.8   142.0   158.8   262.5   295.2   312.5   324.3   339.2   358.4   388.5   456.9   708.8  2806.4  32029.2    32052
read      267.0   102.3    86.8   158.2   179.6   262.4   290.0   305.5   316.4   330.5   347.1   378.0   459.0  1020.6  4276.0  18144.0    18173
read      261.0   107.5    80.4   132.6   147.1   250.4   300.2   324.5   341.5   361.5   386.4   425.2   519.0   809.9  2720.8  67784.3    67789
read      265.0   106.6    80.4   135.9   150.8   260.3   304.3   325.6   340.7   358.7   381.1   416.7   505.5   886.6  2827.3  51812.5    51929
read      263.0   115.0    80.4   134.3   148.8   247.5   299.3   325.7   344.0   366.0   393.4   435.0   548.4   894.6  3064.6  83799.7    83850
read      269.4    90.8    86.8   160.6   181.7   266.5   293.9   309.5   319.7   334.1   350.9   380.3   452.7   731.7  3173.2  18647.1    18614

Total QPS = 53841.3 (64609528 / 1200.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 15958553910 bytes :   12.7 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.83%,0.51%,100.00%
