Random waveform, supplied seed
Total number of intervals = 320 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072)
Average QPS expected = 57359
Timestamp start: 1777463841418
Timestamp end: 1777465441783

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      255.4   109.7    74.4   127.1   139.6   235.1   295.7   324.8   343.3   365.6   393.6   434.9   545.5   937.4  1923.6  80505.8    80515
read      293.3   139.9    80.4   136.7   153.7   283.7   337.2   366.9   387.9   410.9   439.8   484.7   578.4   979.5  3434.1  37261.0    37149
read      263.5   121.6    93.8   155.6   175.1   258.5   288.2   304.3   315.6   329.6   346.3   377.8   457.0  1105.9  6375.1  13438.4    13444
read      346.4   321.5    74.4   129.9   144.5   266.6   338.5   388.0   430.6   491.1   584.0   807.5  1765.1  3210.1  7646.8  72069.2    72057
read      277.7   154.2    80.4   127.2   140.2   250.3   313.1   347.6   375.7   409.3   453.1   518.4   666.7  1327.3  4396.1  70083.6    70041
read      316.8   254.5    80.4   129.9   143.9   251.7   322.0   373.1   419.5   481.6   561.3   690.1  1137.6  3165.2  6868.8  90140.4    90162
read      331.4   176.7    80.4   133.2   150.4   298.6   385.2   431.3   464.0   501.6   546.2   615.8   799.4  1579.1  3955.5  52009.8    52082
read      312.2   171.5    80.4   146.1   166.1   293.7   349.4   378.7   398.3   421.9   452.0   501.8   790.8  2216.1  4391.7  24311.6    24258
read      447.2   679.1    80.4   131.9   147.1   271.3   337.9   381.4   418.7   471.7   591.5  1750.6  3468.9  7541.2  8537.2  72099.4    72013
read      340.3   208.8    80.4   132.4   149.0   296.8   387.6   438.8   475.9   519.1   573.5   657.6   916.0  2295.5  4214.1  58004.6    58012
read      334.3   187.9    80.4   135.0   153.0   307.2   390.5   431.2   459.6   491.7   531.0   589.0   780.3  2154.6  3874.9  45218.4    45398
read      358.5   255.2    80.4   135.8   154.6   318.8   409.3   455.3   487.2   523.7   570.4   648.4  1092.8  3187.0  7659.1  50183.6    50177
read      320.5   160.5    80.4   138.9   157.6   301.5   370.3   403.8   427.6   454.8   489.0   542.1   745.4  1650.1  3572.6  34383.4    34504
read      458.4   521.8    80.4   136.2   153.2   292.7   383.4   467.4   559.1   696.5   932.1  1458.6  2672.6  4602.4  8043.3  66059.4    66010
read      465.4   712.0    80.4   132.7   148.6   271.6   336.3   377.4   414.3   471.1   656.7  1983.2  3663.1  7564.3  8326.6  73970.4    73937
read      345.8   196.4    80.4   134.3   152.1   307.8   399.8   450.3   485.3   525.4   575.9   654.0   902.9  1919.8  3133.1  55105.0    55020
read      352.1   196.2    86.8   135.4   154.1   317.9   412.9   461.1   494.3   531.7   577.4   645.3   865.4  1999.7  3624.3  53216.4    53235
read      445.3   622.7    80.4   139.7   157.8   291.0   362.5   411.1   456.6   526.7   654.9  1397.6  3346.6  6779.9  8260.6  97761.4    97743
read      245.8   109.6   109.4   162.3   174.0   229.4   253.9   269.5   281.7   297.3   320.1   366.7   514.7  1365.3  3853.7   5444.8     5419
read      285.8   135.3    93.8   153.3   171.9   269.0   308.8   331.0   347.1   368.4   397.1   449.6   723.1  1612.4  3820.1  14670.2    14764
read      249.4   120.3    93.8   158.0   172.0   235.4   261.9   276.4   288.8   303.6   325.2   369.3   525.1  1332.7  6120.0   7425.4     7451
read      331.6   199.4    74.4   134.4   152.6   302.9   381.3   420.9   449.3   482.5   526.8   597.0   859.1  2085.9  7184.9  48069.2    48208
read      275.9   131.9    93.8   150.5   169.4   266.2   302.5   321.5   337.7   356.0   378.7   418.3   530.2  1391.8  5325.0  16090.0    16149
read      475.2   730.2    80.4   133.9   150.7   276.3   340.3   384.8   425.0   489.0   662.6  2080.8  3822.1  7582.8  8566.7  79050.4    78989
read      283.2   140.1    86.8   147.3   165.6   268.6   309.9   333.3   350.3   370.1   396.1   439.3   662.8  1801.1  4575.5  18987.2    18886
read      420.5   626.3    80.4   128.8   143.2   262.3   330.1   376.6   417.3   473.8   587.6  1478.1  3265.7  7355.1  8920.3  76014.8    75954
read      330.2   239.3    80.4   131.2   148.6   296.5   374.5   414.0   441.6   473.2   513.2   578.7   994.7  3056.7  7342.2  44516.6    44409
read      282.9   169.1    86.8   147.5   166.2   266.9   306.4   328.1   344.7   365.2   391.8   438.0   707.4  1813.4  5971.7  16438.0    16431
read      478.8   739.2    80.4   134.9   152.0   279.2   341.5   385.2   426.0   497.1   682.0  2072.4  3854.5  7574.0  8735.2  85719.6    85707
read      348.6   308.0    80.4   130.3   146.5   285.7   371.1   422.5   460.8   506.2   570.0   689.3  1434.4  3588.1  8046.0  58216.0    58253
read      403.7   563.7    74.4   137.7   155.0   279.6   341.2   380.0   412.8   460.7   542.1   925.4  3163.6  5945.3  8090.6 103716.0   103867
read      293.2   155.6    80.4   144.0   162.3   273.0   318.2   345.6   365.9   390.0   422.4   479.8   792.5  1873.4  4083.0  21720.8    21604
read      451.0   686.7    80.4   133.2   149.6   273.0   336.6   380.6   421.2   484.1   619.0  1701.4  3708.1  7352.3  8786.5  90457.8    90401
read      310.5   274.0    80.4   127.4   140.8   248.5   316.3   362.8   401.3   453.7   523.9   653.5  1227.8  3587.9  7351.1  84531.6    84467
read      345.4   403.5    80.4   130.5   145.2   250.6   314.4   357.6   396.1   456.8   564.8   831.1  1959.2  4606.6  8131.1  99861.6    99700
read      313.8   208.9    80.4   137.9   155.7   286.1   345.0   377.3   400.1   427.8   464.0   526.0   969.9  2805.4  5328.3  32057.2    32052
read      279.9   168.6    86.8   145.0   163.3   266.9   307.3   328.9   345.1   364.5   388.4   427.0   644.2  1868.1  4066.5  18235.0    18173
read      379.0   465.3    74.4   131.2   147.4   280.1   360.6   417.3   468.4   538.5   636.5   850.5  2083.0  6481.0 13619.3  67660.6    67789
read      334.7   184.7    80.4   130.7   148.8   305.0   392.1   435.8   465.6   499.6   541.2   608.4   846.4  1928.8  3207.3  51733.2    51929
read      398.4   593.7    74.4   129.4   144.3   262.1   325.0   366.9   402.1   455.4   545.4  1117.7  3173.4  6866.9  9131.9  83990.6    83850
read      277.0   145.6    80.4   145.8   164.5   263.0   301.5   322.2   339.8   360.1   385.6   427.6   611.3  1828.0  4877.9  18643.8    18614
read      334.7   362.2    86.8   138.0   156.2   290.3   349.8   380.7   401.8   427.6   461.2   523.3  1560.2  5031.7  8559.4  29347.0    29315
read      454.1   638.1    80.4   143.4   163.2   302.0   370.7   419.2   462.4   527.7   635.0  1412.9  3474.5  7273.7  9668.0 108103.6   108090
read      303.1   210.2    80.4   138.9   157.3   277.9   329.9   359.8   380.3   403.0   434.1   487.4   951.9  2789.3  7373.0  26923.6    27024
read      343.2   282.1    74.4   129.2   146.4   299.3   383.9   426.4   455.5   488.9   531.7   603.1  1356.4  3584.9  7804.9  49941.8    49907
read      246.6   121.3    93.8   152.8   167.6   235.1   262.4   277.2   289.3   303.2   321.1   360.8   499.4  1271.7  6674.5   9174.4     9150
read      343.6   473.9    80.4   134.6   152.5   291.1   356.6   389.7   412.3   437.9   470.4   528.0  1407.4  7814.5 10193.8  34494.2    34328
read      364.4   460.7    80.4   129.6   147.0   299.4   387.3   432.0   463.1   499.2   544.1   625.1  1734.8  7264.7 14063.1  51956.0    51881
read      268.3   122.7    93.8   148.3   165.6   255.8   291.0   310.3   323.8   342.3   367.0   407.2   616.0  1560.6  2978.8  14504.8    14569
read      466.9   798.9    74.4   133.6   149.6   272.8   334.7   377.3   418.5   482.2   608.8  1697.0  4278.0  7988.8 10976.3  81436.6    81517
read      279.7   207.3    80.4   123.3   136.0   241.1   306.4   344.3   374.8   412.6   460.6   532.7   730.0  2868.2  6599.8  78781.2    78694
read      328.3   310.2    80.4   130.5   144.7   252.7   322.2   373.0   420.0   484.3   574.1   737.1  1381.9  3609.8  8426.0  93328.8    93409
read      310.5   195.3    80.4   132.9   149.9   286.6   351.6   387.0   410.8   438.3   471.9   528.5   764.1  2689.9  4675.5  39117.0    39093
read      292.5   145.6    86.8   148.8   167.7   275.6   318.8   343.6   361.8   382.3   408.5   459.8   780.0  1853.5  3657.1  18852.2    18729
read      413.0   467.1    80.4   131.1   147.0   276.3   361.6   432.6   510.6   621.8   783.6  1172.0  2528.2  4512.4  8071.5  70896.6    70818
read      294.1   159.8    86.8   142.2   161.7   277.6   324.0   350.2   368.0   388.7   415.0   463.0   788.7  2003.0  3738.7  21810.4    21942
read      486.7   789.8    80.4   136.6   154.2   286.2   352.7   397.7   438.0   501.0   635.2  1963.4  4139.8  7883.5  9401.9  91895.0    91810
read      318.8   230.8    80.4   131.4   148.5   287.3   354.0   390.7   416.2   445.9   483.9   544.6  1032.5  3073.6  7388.8  39698.6    39588
read      337.2   308.0    80.4   131.8   149.5   298.8   373.9   411.3   436.8   466.1   503.4   564.4  1266.6  4494.7  7849.4  40909.8    40957
read      381.9   455.9    80.4   130.1   146.4   287.5   374.1   429.8   471.6   524.8   598.9   778.0  2389.5  6738.8  9163.6  62668.8    62645
read      274.0   119.0    86.8   149.6   168.1   262.3   299.4   319.0   335.1   353.7   377.2   419.1   612.1  1370.8  2136.6  15549.6    15539
read      497.0   739.6    80.4   150.9   173.1   312.2   384.1   433.1   475.2   539.8   680.8  1723.9  4005.4  7767.3  9306.0 107723.0   107672
read      305.9   219.6    86.8   135.3   153.4   280.9   336.2   369.0   392.2   418.8   452.6   503.2   809.1  3175.0  7211.1  32989.4    32954
read      373.3   354.2    80.4   130.6   148.9   310.1   411.3   462.6   498.5   539.6   591.9   686.6  1626.4  4971.6  8071.3  58891.4    58866
read      306.8   198.2    80.4   142.6   161.3   284.3   335.4   363.2   382.4   404.0   433.5   485.8   997.3  2436.7  7322.6  23827.2    23739
read      381.2   445.5    80.4   132.9   151.6   311.0   406.7   456.4   490.8   530.5   581.3   674.8  1857.8  7347.3  9170.8  54784.6    54701
read      344.9   234.2    80.4   129.0   145.6   296.7   390.3   442.3   479.3   522.1   576.0   666.9  1098.6  2556.6  4875.4  60696.4    60706
read      464.5   563.8    74.4   131.8   148.1   272.7   352.8   429.4   546.4   756.0  1082.8  1617.8  2697.9  5786.0  8772.6  72216.8    72350
read      335.3   235.6    80.4   131.2   148.2   291.0   371.5   420.3   456.9   499.7   553.7   644.4  1061.6  2338.9  8222.1  58688.0    58661
read      328.9   178.0    86.8   139.4   158.4   305.6   376.7   411.7   436.0   465.5   502.9   563.6   857.7  2017.9  3483.2  34878.2    34912
read      468.9   637.4    80.4   149.2   171.4   314.7   389.0   442.6   490.6   554.3   657.8  1517.4  3478.9  7106.3 11191.6 103188.4   103268
read      324.3   210.3    86.8   136.7   154.2   296.1   365.2   402.0   428.9   460.6   500.6   564.1   856.9  2717.8  5106.2  38602.0    38703
read      442.3   691.5    80.4   132.2   147.9   269.7   336.9   379.3   414.9   467.0   572.6  1632.4  3810.7  7300.3  8137.8  83412.6    83358
read      335.3   248.4    80.4   131.8   147.5   284.5   366.0   415.2   453.0   498.6   559.0   667.2  1125.1  2961.9  7118.2  57479.2    57408
read      305.8   247.7    80.4   128.2   141.3   244.2   314.6   363.8   407.3   467.2   542.4   658.2   987.0  3363.5  7210.5  86838.4    86837
read      311.7   187.7    80.4   137.6   155.2   288.2   350.8   385.0   408.4   436.2   470.9   528.8   761.7  2281.2  5108.0  33439.4    33517
read      500.5   657.1    74.4   135.0   152.0   283.9   365.7   438.5   541.8   752.9  1159.8  1842.5  3130.3  7235.5  8125.9  66299.2    66204
read      484.8   760.3    80.4   133.4   149.6   271.5   337.2   379.9   418.1   479.5   704.9  2386.1  3882.3  7686.6  9289.3  73749.6    73758
read      355.5   397.8    80.4   133.1   148.8   256.0   319.2   359.7   393.6   444.6   563.0   954.5  2187.5  4104.0  7853.8  99596.8    99742
read      259.3   172.6    80.4   128.7   141.7   229.3   283.5   313.2   334.2   359.2   391.6   443.6   649.0  2513.7  5216.0 109528.0   109462
read      313.7   243.9    80.4   130.6   144.7   245.2   310.8   352.7   390.7   450.5   560.2   744.3  1275.4  2345.3  5453.9  94332.0    94453
read      321.3   214.6    80.4   134.2   150.9   289.6   361.8   401.6   430.0   462.0   503.2   570.1   838.8  2772.3  5761.9  43940.2    44096
read      408.0   602.3    80.4   133.3   149.5   266.1   328.9   368.0   400.2   444.4   519.7  1450.2  3370.0  6771.3  8134.6 100239.6   100467
read      251.0   140.7    93.8   156.7   171.1   233.8   263.6   280.5   293.0   308.7   329.5   368.8   538.1  1730.1  4643.6   8600.0     8576
read      349.7   265.6    80.4   131.8   147.8   288.7   379.6   435.0   476.3   526.7   592.6   715.4  1293.6  3073.5  5938.1  59404.6    59359
read      255.9   115.5   101.3   160.3   173.8   238.7   269.6   287.4   300.1   316.9   341.5   390.8   583.9  1344.8  3136.2   7603.6     7614
read      348.5   279.7    80.4   131.0   147.0   287.8   378.7   435.4   477.6   529.8   598.3   714.1  1150.6  3688.3  7407.4  60467.4    60329
read      337.0   211.1    80.4   134.3   152.1   304.8   387.7   428.6   457.7   491.0   532.5   595.2   990.1  2357.0  5048.8  43690.4    43762
read      446.3   493.5    80.4   134.1   150.6   279.1   364.1   442.4   552.5   726.2   989.2  1472.7  2371.0  3965.3  8027.2  67006.2    67038
read      313.7   190.1    86.8   142.8   162.6   292.0   349.0   379.3   399.7   424.1   455.3   506.1   917.5  2271.0  4747.4  26147.0    26095
read      602.0   895.5    80.4   136.9   154.8   285.5   358.5   414.6   479.1   938.0  1744.6  2700.7  4005.3  7823.6  9006.2  70945.4    71173
read      303.3   347.2    80.4   130.3   144.5   241.1   297.0   327.9   350.6   379.0   419.8   508.7  2010.0  3785.1  7880.3 109290.4   109276
read      262.6   109.8    93.8   154.4   171.2   249.4   284.5   303.7   317.8   336.6   361.1   398.0   507.7  1340.7  3028.4  13106.2    13150
read      377.6   337.0    80.4   133.6   150.4   295.9   393.6   456.7   503.4   561.0   641.1   811.1  1722.3  3447.7  7919.8  61099.8    61250
read      356.6   488.0    74.4   130.1   144.9   257.0   321.3   362.3   395.2   438.1   503.7   657.8  2842.5  5567.7  9264.4  84516.6    84472
read      313.6   320.2    74.4   129.5   143.7   254.1   321.1   364.5   398.8   443.4   503.6   599.8  1289.7  4637.5  8138.5  82153.0    82226
read      311.9   183.9    86.8   144.6   163.8   292.1   347.6   379.5   400.6   426.5   459.6   509.5   723.4  2193.2  6124.2  27632.0    27671
read      407.8   595.2    80.4   135.8   152.5   274.7   339.6   379.3   412.2   459.2   541.1  1009.3  3353.9  6646.1  8106.2  98500.0    98736
read      259.8   161.4    80.4   128.9   142.3   231.2   286.6   316.4   337.6   363.2   396.0   450.9   629.1  2227.4  4465.2 106211.0   106314
read      273.8   188.4    80.4   131.8   146.3   242.4   297.8   328.1   350.0   376.9   413.1   474.9   716.8  2956.3  5341.5 104931.2   105027
read      304.5   305.9    80.4   130.9   145.0   243.8   302.1   334.0   358.6   390.0   436.4   567.2  1639.9  3427.3  7782.5  96791.0    96867
read      334.8   307.3    80.4   132.2   147.0   256.3   324.8   372.5   416.5   483.2   585.4   774.0  1553.2  3339.0  7664.5  89580.0    89493
read      325.0   184.3    80.4   131.5   148.1   291.2   375.6   421.8   454.2   491.3   537.6   607.9   785.1  1917.8  3529.4  50614.6    50538
read      311.2   177.0    86.8   147.5   167.0   289.5   341.2   369.7   389.8   413.0   444.6   504.0   942.8  2131.6  3947.5  22113.8    22083
read      348.3   253.0    80.4   133.9   151.7   308.6   398.6   443.6   474.3   509.3   553.4   625.5  1031.5  3387.5  7557.0  48553.2    48618
read      434.3   602.9    80.4   137.2   154.1   275.4   346.9   399.5   446.5   517.8   674.9  1450.1  3324.8  6817.9  8756.1  94308.8    94298
read      335.1   267.2    80.4   130.3   145.2   269.0   338.0   384.7   427.4   494.6   594.3   761.9  1370.0  2760.5  7050.2  63154.8    63579
read      380.0   345.8    80.4   133.2   149.3   281.6   365.2   431.7   499.0   590.3   715.5   959.7  1686.2  3605.5  7550.5  64585.8    64573
read      373.7   535.1    80.4   130.7   145.9   262.1   327.7   368.3   400.4   443.1   507.5   696.1  3170.3  5734.0  8053.7  77028.2    77178
read      317.3   188.3    86.8   141.8   160.6   294.0   353.5   386.3   409.4   437.0   473.0   537.4   858.3  2340.8  4893.7  29909.2    29824
read      383.5   341.2    80.4   132.8   149.1   284.3   372.7   445.9   515.9   606.0   729.3   952.3  1699.8  3226.0  7418.3  64480.2    64495
read      306.7   197.5    86.8   147.8   167.4   284.5   334.5   362.2   381.4   402.9   432.9   487.5   883.3  2427.6  7446.7  20962.8    20917
read      475.8   725.0    80.4   137.9   155.0   284.9   352.8   398.2   439.3   503.9   650.6  1877.5  3891.4  7485.8  8125.4  85569.0    85651
read      352.3   278.9    80.4   133.1   149.5   284.9   366.8   421.7   466.5   527.6   616.4   779.4  1346.7  2951.3  7709.9  61837.8    61935
read      336.8   211.5    80.4   135.0   152.4   298.2   378.8   427.1   461.9   502.4   554.1   636.3   925.5  2361.8  6243.8  50356.2    50216
