Random waveform, supplied seed
Total number of intervals = 120 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453)
Average QPS expected = 55318
Timestamp start: 1777216183444
Timestamp end: 1777217983755

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      870.3  1448.6    74.4   151.7   164.6   218.3   260.4   540.8  1327.0  2136.9  2894.8  3978.2  7076.7  9559.3 11541.8  84457.4    84467
read      873.4  1458.1    74.4   152.3   165.3   220.6   265.0   582.3  1322.6  2100.7  2882.1  3989.5  7175.9  9772.7 11901.8  99920.6    99700
read      676.7  1114.5    80.4   141.3   156.0   250.9   433.1   636.0   831.7  1115.7  1619.8  2712.6  6840.9  8805.4 11734.4  32047.9    32052
read      253.2    83.9    80.4   139.1   157.0   247.4   285.2   304.4   316.8   332.1   350.3   380.9   446.7   563.9  2444.1  18187.0    18173
read      353.2   183.9    74.4   137.3   158.8   321.3   411.5   461.1   495.0   534.2   581.6   654.1   860.8  1383.6  3169.4  67770.3    67789
read      299.0   132.9    74.4   129.0   145.8   282.1   352.2   389.4   414.8   443.3   475.9   523.6   611.0   747.9  2872.0  51874.5    51929
read      869.1  1415.8    74.4   153.3   166.8   223.1   268.4   623.4  1334.2  2169.1  2879.5  3939.7  6695.6  9193.1 11876.2  83851.4    83850
read      292.7   372.9    74.4   138.7   155.1   249.4   292.4   313.4   328.6   346.5   373.3   433.7  1319.1  7624.3  8961.2  18596.5    18614
read      273.3   108.2    80.4   133.8   150.6   266.4   317.6   341.7   358.7   377.2   400.2   434.7   504.0   629.6  3174.9  29275.4    29315
read      879.4  1436.5    74.4   155.3   168.6   223.4   265.2   565.6  1357.8  2235.2  2923.9  3995.6  6785.1  9312.1 11082.6 107950.9   108090
read      594.9  1094.1    80.4   139.9   155.5   244.9   327.6   389.5   466.6   745.7  1327.6  2666.3  6690.6  8781.2 11099.3  27019.7    27024
read      297.3   129.7    74.4   129.3   146.0   281.8   350.3   386.2   410.4   438.0   470.2   518.3   606.8   741.9  2201.0  49957.2    49907
read      230.3   109.0    86.8   148.9   162.7   222.4   246.4   261.3   273.0   287.2   304.2   330.6   391.4   580.3  4203.7   9189.1     9150
read      281.7   112.7    80.4   132.5   149.1   273.7   329.4   356.8   375.8   397.2   424.1   462.6   543.1   691.7  1961.4  34332.7    34328
read      302.3   134.6    74.4   129.8   146.9   285.5   355.8   393.4   419.6   448.6   482.8   533.3   624.4   772.8  1934.4  51880.6    51881
read      247.5    79.2    86.8   144.5   162.1   240.8   274.9   293.1   305.8   319.1   337.7   365.3   426.5   536.3  2419.9  14511.7    14569
read      871.2  1410.4    74.4   152.4   165.4   220.6   265.4   689.0  1364.4  2205.3  2881.4  3899.2  6708.9  9203.3 11320.6  81515.1    81517
read      877.4  1428.3    74.4   152.0   165.2   221.9   267.8   695.2  1366.1  2173.5  2913.8  3946.4  6916.7  9302.3 11855.8  78777.0    78694
read      877.8  1429.6    80.4   153.9   167.3   224.5   272.8   731.7  1350.5  2127.7  2873.2  3954.3  6896.0  9619.9 11809.1  93394.6    93409
read      513.1   830.9    74.4   138.0   153.9   267.8   372.4   445.1   518.8   676.3   998.1  1768.4  4294.5  8057.1 10054.5  39157.7    39093
read      258.7    97.0    80.4   140.6   158.3   251.9   293.2   312.3   325.2   341.0   361.4   391.4   451.7   584.0  3229.1  18726.9    18729
read      393.2   230.9    74.4   140.5   163.3   347.5   452.2   508.2   549.0   595.4   660.1   781.1  1190.1  1880.3  3642.0  70831.6    70818
read      263.5    97.7    80.4   138.2   155.0   257.2   302.2   321.9   336.5   352.6   372.6   402.8   468.4   604.8  2232.7  22043.7    21942
read      876.3  1444.4    74.4   153.7   166.7   220.6   261.7   539.2  1344.0  2210.2  2927.5  3992.9  6983.5  9288.2 11455.1  91846.3    91810
read      452.4   749.0    74.4   134.8   151.5   266.5   349.6   396.4   433.6   488.3   662.3  1478.7  3895.5  8017.7  9958.2  39455.3    39588
read      286.6   120.6    80.4   130.0   146.4   276.1   337.0   367.7   388.7   412.1   441.3   482.7   563.4   680.4  2818.8  40894.1    40957
read      325.3   157.9    74.4   133.6   153.0   300.9   381.7   425.9   456.0   489.6   530.8   587.1   700.5  1049.0  3741.6  62555.8    62645
read      247.3    80.3    80.4   142.4   160.1   241.2   275.7   293.4   305.8   319.1   337.8   365.7   425.0   561.6  3073.2  15535.5    15539
read      876.0  1429.5    74.4   154.0   167.3   222.7   265.4   585.3  1355.3  2231.9  2929.1  3953.3  6810.1  9278.2 11180.3 107511.1   107672
read      627.0  1090.7    80.4   141.2   157.1   247.3   351.4   440.1   581.0   930.2  1525.1  2730.0  6269.3  8635.7 11037.2  32953.8    32954
read      316.4   148.0    74.4   132.1   150.6   295.1   371.9   413.9   443.0   473.8   510.7   566.4   669.5   923.2  3089.7  58818.2    58866
read      267.5    94.3    80.4   137.7   154.5   262.0   308.1   329.2   343.8   361.6   382.9   414.2   477.0   593.3  2690.8  23678.1    23739
read      305.3   140.5    74.4   129.8   147.2   286.8   359.5   397.8   425.1   455.1   490.0   539.5   629.3   806.5  3038.8  54846.1    54701
read      321.3   149.1    74.4   133.3   152.3   298.5   377.2   420.6   450.5   482.8   522.2   578.3   685.5   967.8  2529.7  60759.3    60706
read      509.8   459.5    68.9   141.1   161.5   383.6   541.1   631.6   707.2   811.8   990.8  1340.0  2286.3  4046.1  7910.1  72360.7    72350
read      314.0   144.3    74.4   131.8   150.0   292.7   369.2   410.4   439.4   470.0   507.1   561.7   661.9   906.4  2132.6  58754.3    58661
read      281.6   118.2    74.4   131.9   148.6   272.9   329.5   357.0   375.5   396.7   423.4   461.4   536.1   663.0  2824.3  34878.8    34912
read      868.0  1421.4    74.4   153.0   165.9   220.0   261.2   561.6  1344.6  2197.8  2899.8  3940.4  6745.0  9331.3 11191.6 103399.9   103268
read      616.3  1063.1    74.4   142.8   158.5   249.1   359.2   444.9   547.0   857.4  1473.9  2712.4  5868.8  8471.8 10789.3  38768.5    38703
read      886.1  1430.5    74.4   155.1   168.3   224.5   269.6   713.0  1382.3  2250.6  2931.4  3964.9  6837.4  9109.5 11165.6  83342.5    83358
read      469.5   670.8    74.4   137.2   154.7   287.0   393.9   458.7   506.4   578.8   787.8  1510.7  3427.1  7797.4  9505.1  57338.1    57408
read      882.9  1441.5    74.4   154.4   167.9   223.8   267.8   629.3  1356.0  2235.4  2945.5  3990.8  7023.5  9168.8 10923.3  86685.0    86837
read      369.3   546.2    74.4   134.5   151.1   271.5   338.2   373.0   398.0   430.4   482.8   769.7  2724.5  7829.5  9554.1  33577.3    33517
read      353.6   178.8    74.4   138.7   160.5   323.3   412.5   462.0   495.5   534.2   580.5   648.9   844.6  1377.2  2887.9  66136.6    66204
read      600.4   694.2    74.4   141.4   159.4   339.3   561.0   707.2   845.8  1055.1  1374.7  1951.8  3312.1  7294.2  8830.7  73776.9    73758
read      879.7  1446.9    74.4   154.2   167.4   222.4   264.3   542.9  1352.0  2220.6  2937.0  3994.5  6906.7  9430.9 11655.0  99577.9    99742
read      879.6  1460.1    74.4   153.5   166.7   222.2   265.0   535.9  1337.0  2172.1  2940.0  4033.0  7031.0  9623.4 11890.2 109128.3   109462
read      975.1  1682.8    80.4   151.3   164.1   218.4   267.6   828.3  1425.9  2285.4  3137.9  4623.3  7925.9 10043.2 14259.6  19808.3    94453

Total QPS = 54695.3 (98451616 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 24317550140 bytes :   12.9 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,50.00%,100.00%
